4364,Volk Field,Camp Douglas,United States,VOK
4365,Gunnison Crested Butte Regional Airport,Gunnison,United States,GUC
4366,Xi'an Xiguan Airport,Xi\\'AN,China,SIA
4367,Zamperini Field,Torrance,United States,TOA
4368,Manistee Co Blacker Airport,Manistee,United States,MBL
4369,Charlotte County Airport,Punta Gorda,United States,PGD
4370,Northern Aroostook Regional Airport,Frenchville,United States,WFK
4371,Chautauqua County-Jamestown Airport,Jamestown,United States,JHW
4372,La Macaza / Mont-Tremblant International Inc Airport,Mont-Tremblant,Canada,YTM
4373,Lake Cumberland Regional Airport,Somerset,United States,SME
4374,Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD
4375,Devils Lake Regional Airport,Devils Lake,United States,DVL
4376,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK
4377,Sidney Richland Municipal Airport,Sidney,United States,SDY
4378,Chadron Municipal Airport,Chadron,United States,CDR
4379,Alliance Municipal Airport,Alliance,United States,AIA
4380,Mc Cook Ben Nelson Regional Airport,McCook,United States,MCK
4381,The Florida Keys Marathon Airport,Marathon,United States,MTH
4382,Dawson Community Airport,Glendive,United States,GDV
4383,L M Clayton Airport,Wolf Point,United States,OLF
4384,Yellowstone Airport,West Yellowstone,United States,WYS
4385,San Luis Valley Regional Bergman Field,Alamosa,United States,ALS
4386,Canyonlands Field,Moab,United States,CNY
4387,Ely Airport Yelland Field,Ely,United States,ELY
4388,Vernal Regional Airport,Vernal,United States,VEL
4389,Sierra Blanca Regional Airport,Ruidoso,United States,SRR
4390,Show Low Regional Airport,Show Low,United States,SOW
4391,McCall Municipal Airport,McCall,United States,MYL
4392,Lemhi County Airport,Salmon,United States,SMN
4393,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH
4394,Friday Harbor Airport,Friday Harbor,United States,FRD
4395,Orcas Island Airport,Eastsound,United States,ESD
4396,Astoria Regional Airport,Astoria,United States,AST
4397,Newport Municipal Airport,Newport,United States,ONP
4398,Emmonak Airport,Emmonak,United States,EMK
4399,Unalakleet Airport,Unalakleet,United States,UNK
4400,Ugnu-Kuparuk Airport,Kuparuk,United States,UUK
4401,Shageluk Airport,Shageluk,United States,SHX
4402,Nuiqsut Airport,Nuiqsut,United States,NUI
4403,Eek Airport,Eek,United States,EEK
4404,Kasigluk Airport,Kasigluk,United States,KUK
4405,Kwethluk Airport,Kwethluk,United States,KWT
4406,Kwigillingok Airport,Kwigillingok,United States,KWK
4407,Marshall Don Hunter Sr Airport,Marshall,United States,MLL
4408,Russian Mission Airport,Russian Mission,United States,RSH
4409,Koliganek Airport,Koliganek,United States,KGK
4410,Manokotak Airport,Manokotak,United States,KMO
4411,Chalkyitsik Airport,Chalkyitsik,United States,CIK
4412,Eagle Airport,Eagle,United States,EAA
4413,Hughes Airport,Hughes,United States,HUS
4414,Huslia Airport,Huslia,United States,HSL
4415,Nulato Airport,Nulato,United States,NUL
4416,Venetie Airport,Venetie,United States,VEE
4417,Beaver Airport,Beaver,United States,WBQ
4418,Central Airport,Central,United States,CEM
4419,Shungnak Airport,Shungnak,United States,SHG
4420,Inyokern Airport,Inyokern,United States,IYK
4421,Visalia Municipal Airport,Visalia,United States,VIS
4422,Merced Regional Macready Field,Merced,United States,MCE
4423,Laguna de Los Patos International Airport,Colonia,Uruguay,CYR
4424,Amarais Airport,Campinas,Brazil,CPQ
4425,Toowoomba Airport,Toowoomba,Australia,TWB
4426,Arkalyk North Airport,Arkalyk,Kazakhstan,AYK
4427,Angoon Seaplane Base,Angoon,United States,AGN
4428,Elfin Cove Seaplane Base,Elfin Cove,United States,ELV
4429,Funter Bay Seaplane Base,Funter Bay,United States,FNR
4430,Hoonah Airport,Hoonah,United States,HNH
4431,Kake Airport,Kake,United States,AFE
4432,Metlakatla Seaplane Base,Metakatla,United States,MTM
4433,Hydaburg Seaplane Base,Hydaburg,United States,HYG
4434,Egegik Airport,Egegik,United States,EGX
4435,Perryville Airport,Perryville,United States,KPV
4436,Pilot Point Airport,Pilot Point,United States,PIP
4437,South Naknek Nr 2 Airport,South Naknek,United States,WSN
4438,Akhiok Airport,Akhiok,United States,AKK
4439,Karluk Airport,Karluk,United States,KYK
4440,Larsen Bay Airport,Larsen Bay,United States,KLN
4441,Ambler Airport,Ambler,United States,ABL
4442,Buckland Airport,Buckland,United States,BKC
4443,Bob Baker Memorial Airport,Kiana,United States,IAN
4444,Kobuk Airport,Kobuk,United States,OBU
4445,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV
4446,Selawik Airport,Selawik,United States,WLK
4447,Brevig Mission Airport,Brevig Mission,United States,KTS
4448,Elim Airport,Elim,United States,ELI
4449,Golovin Airport,Golovin,United States,GLV
4450,Teller Airport,Teller,United States,TLA
4451,Wales Airport,Wales,United States,WAA
4452,White Mountain Airport,White Mountain,United States,WMO
4453,Koyuk Alfred Adams Airport,Koyuk,United States,KKA
4454,St Michael Airport,St. Michael,United States,SMK
4455,Shaktoolik Airport,Shaktoolik,United States,SKK
4456,Tin City Long Range Radar Station Airport,Tin City,United States,TNC
4457,Atka Airport,Atka,United States,AKB
4458,Yakataga Airport,Yakataga,United States,CYT
4459,Alakanuk Airport,Alakanuk,United States,AUK
4460,Kipnuk Airport,Kipnuk,United States,KPN
4461,False Pass Airport,False Pass,United States,KFP
4462,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG
4463,Port Moller Airport,Cold Bay,United States,PML
4464,Klawock Airport,Klawock,United States,KLW
4465,Quinhagak Airport,Quinhagak,United States,KWN
4466,Kotlik Airport,Kotlik,United States,KOT
4467,Koyukuk Airport,Koyukuk,United States,KYU
4468,Scammon Bay Airport,Scammon Bay,United States,SCM
4469,Nondalton Airport,Nondalton,United States,NNL
4470,Kongiganak Airport,Kongiganak,United States,KKH
4471,Nikolai Airport,Nikolai,United States,NIB
4472,Akiak Airport,Akiak,United States,AKI
4473,Wainwright Airport,Wainwright,United States,AIN
4474,Zapala Airport,ZAPALA,Argentina,APZ
4475,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,RDS
4476,Tte. Julio Gallardo Airport,Puerto Natales,Chile,PNT
4477,Sierra Grande Airport,Sierra Grande,Argentina,SGV
4478,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,IGB
4479,Chenega Bay Airport,Chenega,United States,NCN
4480,Tok Junction Airport,Tok,United States,TKJ
4481,Circle City /New/ Airport,Circle,United States,IRC
4482,Sleetmute Airport,Sleetmute,United States,SLQ
4483,Healy River Airport,Healy,United States,HKB
4484,Klawock Seaplane Base,Klawock,United States,AQC
4485,Minchumina Airport,Lake Minchumina,United States,MHM
4486,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY
4487,Postville Airport,Postville,Canada,YSO
4488,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,YWB
4489,Alma Airport,Alma,Canada,YTF
4490,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV
4491,Rimouski Airport,Rimouski,Canada,YXK
4492,Tadoule Lake Airport,Tadoule Lake,Canada,XTL
4493,Lac Brochet Airport,Lac Brochet,Canada,XLB
4494,South Indian Lake Airport,South Indian Lake,Canada,XSI
4495,Brochet Airport,Brochet,Canada,YBT
4496,Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR
4497,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,YCR
4498,Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS
4499,Rainbow Lake Airport,Rainbow Lake,Canada,YOP
4500,Bonnyville Airport,Bonnyville,Canada,YBY
4501,Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA
4502,Ganges Seaplane Base,Ganges,Canada,YGG
4503,Fort St James Airport,Fort St. James,Canada,YJM
4504,Boundary Bay Airport,Boundary Bay,Canada,YDT
4505,Denny Island Airport,Bella Bella,Canada,ZEL
4506,Wekweètì Airport,Wekweeti,Canada,YFJ
4507,Corn Island,Corn Island,Nicaragua,RNI
4508,San Pedro Airport,Bonanza,Nicaragua,BZA
4509,Rosita Airport,Rosita,Nicaragua,RFS
4510,Siuna,Siuna,Nicaragua,SIU
4511,Waspam Airport,Waspam,Nicaragua,WSP
4512,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD
4513,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ
4514,Negril Airport,Negril,Jamaica,NEG
4515,José Aponte de la Torre Airport,Ceiba,Puerto Rico,RVR
4516,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB
4517,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR
4518,Jose De San Martin Airport,Jose de San Martin,Argentina,JSM
4519,Uyuni Airport,Uyuni,Bolivia,UYU
4520,Abaiang Airport,Abaiang Atoll,Kiribati,ABF
4521,Albina Airport,Albina,Suriname,ABN
4522,Drietabbetje Airport,Drietabbetje,Suriname,DRJ
4523,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK
4524,Vincent Fayks Airport,Paloemeu,Suriname,OEM
4525,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ
4526,Totness Airport,Totness,Suriname,TOT
4527,Wageningen Airstrip,Wageningen,Suriname,AGI
4528,Codela Airport,Guapiles,Costa Rica,CSC
4529,Orinduik Airport,Orinduik,Guyana,ORJ
4530,Annai Airport,Annai,Guyana,NAI
4531,Imbaimadai Airport,Imbaimadai,Guyana,IMB
4532,Kamarang Airport,Kamarang,Guyana,KAR
4533,Mabaruma Airport,Mabaruma,Guyana,USI
4534,Mahdia Airport,Mahdia,Guyana,MHA
4535,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC
4536,Alcides Fernández Airport,Acandi,Colombia,ACD
4537,Los Colonizadores Airport,Saravena,Colombia,RVE
4538,Villa Garzón Airport,Villa Garzon,Colombia,VGZ
4539,El Bagre Airport,El Bagre,Colombia,EBG
4540,Juan H White Airport,Caucasia,Colombia,CAQ
4541,Mandinga Airport,Condoto,Colombia,COG
4542,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU
4543,Cabo Frio Airport,Cabo Frio,Brazil,CFB
4544,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS
4545,Gurupi Airport,Gurupi,Brazil,GRP
4546,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP
4547,Breves Airport,Breves,Brazil,BVS
4548,Soure Airport,Soure,Brazil,SFK
4549,Parintins Airport,Parintins,Brazil,PIN
4550,Barreiras Airport,Barreiras,Brazil,BRA
4551,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ
4552,Minaçu Airport,Minacu,Brazil,MQH
4553,Araguaína Airport,Araguaina,Brazil,AUX
4554,Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP
4555,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,LVR
4556,Franca Airport,Franca,Brazil,FRC
4557,Dourados Airport,Dourados,Brazil,DOU
4558,Lábrea Airport,Labrea,Brazil,LBR
4559,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO
4560,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB
4561,Santa Terezinha Airport,Joacaba,Brazil,JCB
4562,General Leite de Castro Airport,Rio Verde,Brazil,RVD
4563,Romeu Zema Airport,Araxa,Brazil,AAX
4564,Maués Airport,Maues,Brazil,MBZ
4565,Borba Airport,Borba,Brazil,RBB
4566,Coari Airport,Coari,Brazil,CIZ
4567,Barcelos Airport,Barcelos,Brazil,BAZ
4568,Diamantino Airport,Diamantino,Brazil,DMT
4569,Guanambi Airport,Guanambi,Brazil,GNM
4570,Tsletsi Airport,Djelfa,Algeria,QDJ
4571,Nzagi Airport,Nzagi,Angola,NZA
4572,Lucapa Airport,Lucapa,Angola,LBZ
4573,Am Timan Airport,Am Timan,Chad,AMC
4574,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ
4575,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB
4576,Awassa Airport,Awasa,Ethiopia,AWA
4577,Wilwal International Airport,Jijiga,Ethiopia,JIJ
4578,Mekane Selam Airport,Mekane Selam,Ethiopia,MKS
4579,Debra Marcos Airport,Debre Marqos,Ethiopia,DBM
4580,Debre Tabor Airport,Debre Tabor,Ethiopia,DBT
4581,Harar Meda Airport,Debre Zeyit,Ethiopia,QHR
4582,Robe Airport,Goba,Ethiopia,GOB
4583,Mayumba Airport,Mayumba,Gabon,MYB
4584,Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE
4585,Rumbek Airport,Rumbek,Sudan,RBX
4586,Cape Palmas Airport,Greenville,Liberia,CPA
4587,Ouro Sogui Airport,Matam,Senegal,MAX
4588,Bird Island Airport,Bird Island,Seychelles,BDI
4589,Wadi Halfa Airport,Wadi Halfa,Sudan,WHF
4590,Bugungu Airport,Pakuba,Uganda,PAF
4591,Hatay Airport,Hatay,Turkey,HTY
4592,Raivavae Airport,Raivavae,French Polynesia,RVV
4593,Lleida-Alguaire Airport,Lleida,Spain,ILD
4594,Bildudalur Airport,Bildudalur,Iceland,BIU
4595,Gjögur Airport,Gjogur,Iceland,GJR
4596,Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK
4597,Inishmaan Aerodrome,Inishmaan,Ireland,IIA
4598,Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK
4599,Ulgii Mongolei Airport,Olgii,Mongolia,ULG
4600,Vologda Airport,Vologda,Russia,VGD
4601,Leshukonskoye Airport,Arkhangelsk,Russia,LDG
4602,Huesca/Pirineos Airport,Huesca,Spain,HSK
4603,Ciudad Real Central Airport,Ciudad Real,Spain,CQM
4604,Al Najaf International Airport,Najaf,Iraq,NJF
4605,Colonsay Airstrip,Colonsay,United Kingdom,CSA
4606,Rock Hill - York County Airport,Rock Hill,United States,RKH
4607,Allegheny County Airport,Pittsburgh,United States,AGC
4608,Fulton County Airport Brown Field,Atlanta,United States,FTY
4609,Tresco Heliport,Tresco,United Kingdom,TSO
4610,Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII
4611,Zaranj Airport,Zaranj,Afghanistan,ZAJ
4612,Chakcharan Airport,Chaghcharan,Afghanistan,CCN
4613,Fuyang Xiguan Airport,Fuyang,China,FUG
4614,Longyan Guanzhishan Airport,Longyan,China,LCX
4615,Xingyi Airport,Xingyi,China,ACX
4616,Liping Airport,Liping,China,HZH
4617,Ohio State University Airport,Columbus,United States,OSU
4618,Addison Airport,Addison,United States,ADS
4619,Destin Executive Airport,Destin,United States,DTS
4620,Chernobayevka Airport,Kherson,Ukraine,KHE
4621,Ryans Creek Aerodrome,Stewart Island,New Zealand,SZS
4622,Zhijiang Airport,Zhijiang,China,HJJ
4623,Yarmouth Airport,Yarmouth,Canada,YQI
4624,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO
4625,First Flight Airport,Kill Devil Hills,United States,FFA
4626,Carajás Airport,Parauapebas,Brazil,CKS
4627,Tarempa Airport,Anambas Islands,Indonesia,MWK
4628,Persian Gulf International Airport,Khalije Fars,Iran,PGU
4629,Yasouj Airport,Yasuj,Iran,YES
4630,Mosul International Airport,Mosul,Iraq,OSB
4631,Tajima Airport,Toyooka,Japan,TJH
4632,Amakusa Airport,Amakusa,Japan,AXJ
4633,Kikai Airport,Kikai,Japan,KKX
4634,Aguni Airport,Aguni,Japan,AGJ
4635,Bulgan Airport,Bulgan,Mongolia,UGA
4636,Ulaangom Airport,Ulaangom,Mongolia,ULO
4637,Borongan Airport,Borongan,Philippines,BPR
4638,Lubang Airport,Lubang,Philippines,LBX
4639,Kulob Airport,Kulyab,Tajikistan,TJU
4640,Daşoguz Airport,Dasoguz,Turkmenistan,TAZ
4641,Barrow Island Airport,Barrow Island,Australia,BWB
4642,Derby Airport,Derby,Australia,DRB
4643,Walgett Airport,Walgett,Australia,WGE
4644,Bathurst Island Airport,Bathurst Island,Australia,BRT
4645,Dunk Island Airport,Dunk Island,Australia,DKI
4646,Lizard Island Airport,Lizard Island,Australia,LZR
4647,Hamilton Airport,Hamilton,Australia,HLT
4648,Halls Creek Airport,Halls Creek,Australia,HCQ
4649,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ
4650,Ravensthorpe Airport,Ravensthorpe,Australia,RVT
4651,Provo Municipal Airport,Provo,United States,PVU
4652,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS
4653,Delta Municipal Airport,Delta,United States,DTA
4654,Richfield Municipal Airport,Richfield,United States,RIF
4655,Carbon County Regional/Buck Davis Field,Price,United States,PUC
4656,Los Alamos Airport,Los Alamos,United States,LAM
4657,Lake Havasu City Airport,Lake Havasu City,United States,HII
4658,Winslow Lindbergh Regional Airport,Winslow,United States,INW
4659,Douglas Municipal Airport,Douglas,United States,DGL
4660,Marakei Airport,Marakei,Kiribati,MZK
4661,Abemama Atoll Airport,Abemama,Kiribati,AEA
4662,Buariki Airport,Buariki,Kiribati,AAK
4663,Kuria Airport,Kuria,Kiribati,KUC
4664,Arorae Island Airport,Arorae,Kiribati,AIS
4665,Tamana Island Airport,Tamana,Kiribati,TMN
4666,Beru Airport,Beru Island,Kiribati,BEZ
4667,Nikunau Airport,Nikunau,Kiribati,NIG
4668,Butaritari Atoll Airport,Butaritari,Kiribati,BBG
4669,Makin Island Airport,Makin,Kiribati,MTK
4670,Maiana Airport,Maiana,Kiribati,MNK
4671,Nonouti Airport,Nonouti,Kiribati,NON
4672,Tabiteuea South Airport,Tabiteuea,Kiribati,TSU
4673,Whitianga Airport,Whitianga,New Zealand,WTZ
4674,Takaka Airport,Takaka,New Zealand,KTF
4675,Afutara Aerodrome,Afutara,Solomon Islands,AFT
4676,Ulawa Airport,Ulawa,Solomon Islands,RNA
4677,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY
4678,Santa Ana Airport,Santa Ana,Solomon Islands,NNB
4679,Yandina Airport,Yandina,Solomon Islands,XYA
4680,Bartow Municipal Airport,Bartow,United States,BOW
4681,Fitiuta Airport,Fiti\\'uta,American Samoa,FTI
4682,Livermore Municipal Airport,Livermore,United States,LVK
4683,Mariposa Yosemite Airport,Mariposa,United States,RMY
4684,Grootfontein Airport,Grootfontein,Namibia,GFY
4685,Rundu Airport,Rundu,Namibia,NDU
4686,Tasiilaq Heliport,Angmagssalik,Greenland,AGM
4687,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM
4688,Santa Monica Municipal Airport,Santa Monica,United States,SMO
4689,Bermuda Dunes Airport,Palm Springs,United States,UDD
4690,Scottsdale Airport,Scottsdale,United States,ZSY
4691,Olympia Regional Airport,Olympia,United States,OLM
4692,Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,DWA
4693,Garfield County Regional Airport,Rifle,United States,RIL
4694,Shively Field,SARATOGA,United States,SAA
4695,DeKalb Peachtree Airport,Atlanta,United States,PDK
4696,Monroe County Airport,Bloomington,United States,BMG
4697,Witham Field,Stuart,United States,SUA
4698,Morristown Municipal Airport,Morristown,United States,MMU
4699,Napa County Airport,Napa,United States,APC
4700,Brown Field Municipal Airport,San Diego,United States,SDM
4701,Venice Municipal Airport,Venice,United States,VNC
4702,Palm Beach County Glades Airport,Pahokee,United States,PHK
4703,Northwest Florida Beaches International Airport,Panama City,United States,ECP
4704,San Bernardino International Airport,San Bernardino,United States,SBD
4705,Valença Airport,Valenca,Brazil,VAL
4706,Caruaru Airport,Caruaru,Brazil,CAU
4707,Wake Island Airfield,Wake island,Wake Island,AWK
4708,Aeroclube Airport,Nova Iguacu,Brazil,QNV
4709,San Carlos Airport,San Carlos,United States,SQL
4710,Koszalin Zegrze Pomorskie Air Base,Koszalin,Poland,OSZ
4711,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI
4712,Soldotna Airport,Soldotna,United States,SXQ
4713,Gillespie Field,El Cajon,United States,SEE
4714,Phan Rang Airport,Phan Rang,Vietnam,PHA
4715,Na-San Airport,Son-La,Vietnam,SQH
4716,Truckee Tahoe Airport,Truckee,United States,TKF
4717,Fréjus Airport,Frejus,France,FRJ
4718,Geelong Airport,Geelong,Australia,GEX
4719,Cobb County-Mc Collum Field,Atlanta,United States,RYY
4720,Dell Flight Strip,Dell,United States,4U9
4721,Mission Field,Livingston-Montana,United States,LVM
4722,Big Timber Airport,Big Timber,United States,6S0
4723,Tulip City Airport,Holland,United States,BIV
4724,Hernesaari Heliport,Helsinki,Finland,HEN
4725,Lakeland Linder Regional Airport,Lakeland,United States,LAL
4726,Syangboche Airport,Syangboche,Nepal,SYH
4727,Indianola Municipal Airport,New York,United States,IDL
4728,French Valley Airport,Murrieta-Temecula,United States,RBK
4729,Oristano-Fenosu Airport,Oristano,Italy,FNU
4730,Mysore Airport,Mysore,India,MYQ
4731,Carl R Keller Field,Port Clinton,United States,PCW
4732,Dayton-Wright Brothers Airport,Dayton,United States,MGY
4733,Richmond Municipal Airport,Richmond,United States,RID
4734,Findlay Airport,Findley,United States,FDY
4735,Penneshaw Airport,Penneshaw,Australia,PEA
4736,Engels heliport,Ebenhofen,Germany,EBE
4737,Emporia Municipal Airport,Kempten,Germany,EMP
4738,Skå-Edeby Airport,Essen,Germany,ESX
4739,Bembridge Airport,Bembridge,United Kingdom,BBP
4740,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF
4741,Oksywie Military Air Base,Gdynia,Poland,QYD
4742,Olive Branch Airport,Olive Branch,United States,OLV
4743,Zonguldak Airport,Zonguldak,Turkey,ONQ
4744,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC
4745,Salem Municipal Airport/McNary Field,Salem,United States,SLE
4746,Tunica Municipal Airport,Tunica,United States,UTM
4747,Kasaba Bay Airport,Kasaba Bay,Zambia,ZKB
4748,Hunt Field,Lindau,Germany,LND
4749,Lawrence J Timmerman Airport,Milwaukee,United States,MWC
4750,Southern Wisconsin Regional Airport,Janesville,United States,JVL
4751,Arlington Municipal Airport,Arlington,United States,GKY
4752,Gwinnett County Briscoe Field,Lawrenceville,United States,LZU
4753,Bowling Green Warren County Regional Airport,Bowling Green,United States,BWG
4754,Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS
4755,Al Minhad Air Base,Minhad AB,United Arab Emirates,NHD
4756,Kirovograd Airport,Kirovograd,Ukraine,KGO
4757,El Alamein International Airport,Dabaa City,Egypt,DBB
4758,Bryce Canyon Airport,Bryce Canyon,United States,BCE
4759,Chkalovskiy Airport,Shchyolkovo,Russia,CKL
4760,Tengchong Tuofeng Airport,Tengchong,China,TCZ
4761,Belbek Airport,Sevastopol,Ukraine,UKS
4762,New Century Aircenter Airport,Olathe,United States,JCI
4763,Easton Newnam Field,Easton,United States,ESN
4764,Stafsberg Airport,Hamar,Norway,HMR
4765,Yuba County Airport,Yuba City,United States,MYV
4766,Halliburton Field,Duncan,United States,DUC
4767,Garner Field,Uvalde,United States,UVA
4768,Lewis University Airport,Lockport,United States,LOT
4769,Buchanan Field,Concord,United States,CCR
4770,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,OCA
4771,Yushu Batang Airport,Yushu,China,YUS
4772,Oshawa Airport,Oshawa,Canada,YOO
4773,Lahr Airport,Lahr,Germany,LHA
4774,Springfield-Beckley Municipal Airport,Springfield,United States,SGH
4775,Fazenda Palmital Airport,South Aari Atoll,Maldives,MSI
4776,Herrera Airport,Santo Domingo,Dominican Republic,HEX
4777,Cooinda Airport,Cooinda,Australia,CDA
4778,Jabiru Airport,Jabiru,Australia,JAB
4779,Hastings Airport,Freetown,Sierra Leone,HGS
4780,Philip Billard Municipal Airport,Topeka,United States,TOP
4781,Ngari Gunsa Airport,Shiquanhe,China,NGQ
4782,Cochstedt Airport,Cochstedt,Germany,CSO
4783,Collin County Regional At Mc Kinney Airport,DALLAS,United States,TKI
4784,Chicago Executive Airport,Chicago-Wheeling,United States,PWK
4785,Southwest Washington Regional Airport,Kelso,United States,KLS
4786,Tureia Airport,Tureia,French Polynesia,ZTA
4787,Puerto Obaldia Airport,Puerto Obaldia,Panama,PUE
4788,Kerch Airport,Kerch,Ukraine,KHC
4789,Ukunda Airstrip,Ukunda,Kenya,UKA
4790,Wilmington Airpark,Wilmington,United States,ILN
4791,Marana Regional Airport,Tucson,United States,AVW
4792,Casa Grande Municipal Airport,Casa Grande,United States,CGZ
4793,Buckeye Municipal Airport,Buckeye,United States,BXK
4794,Gila Bend Municipal Airport,Gila Bend,United States,E63
4795,McMinn County Airport,Athens,United States,MMI
4796,Sterling Municipal Airport,Sterling,United States,STK
4797,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,RWL
4798,Mackenzie Airport,Mackenzie British Columbia,Canada,YZY
4799,Essex County Airport,Caldwell,United States,CDW
4800,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,AIZ
4801,Thomasville Regional Airport,Thomasville,United States,TVI
4802,Henderson Executive Airport,Henderson,United States,HSH
4803,Gostomel Airport,Kiev,Ukraine,GML
4804,Henry Tift Myers Airport,Tifton,United States,TMA
4805,Radom Airport,RADOM,Poland,QXR
4806,Phoenix Deer Valley Airport,Phoenix,United States,DVT
4807,Golden Airport,Golden,Canada,YGE
4808,Revelstoke Airport,Revelstoke,Canada,YRV
4809,South Texas Regional Airport at Hondo,Hondo,United States,HDO
4810,Zhongwei Shapotou Airport,Zhongwei,China,ZHY
4811,McKinley National Park Airport,McKinley Park,United States,MCL
4812,Lake Hood Seaplane Base,Anchorage,United States,LHD
4813,Prospect Creek Airport,Prospect Creek,United States,PPC
4814,Khwai River Lodge Airport,Khwai River,Botswana,KHW
4815,Taichung Airport,Taichung,Taiwan,TXG
4816,Wheeling Ohio County Airport,Wheeling,United States,HLG
4817,Fitzgerald Municipal Airport,Fitzgerald,United States,FZG
4818,Ye Airport,Ye,Burma,XYE
4819,Al Maktoum International Airport,Dubai,United Arab Emirates,DWC
4820,Aransas County Airport,Rockport,United States,RKP
4821,Megève Airport,Verdun,France,MVV
4822,Méribel Altiport,Ajaccio,France,MFX
4823,Okaukuejo Airport,Okaukuejo,Namibia,OKF
4824,Mokuti Lodge Airport,Mokuti Lodge,Namibia,OKU
4825,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH
4826,Crisp County Cordele Airport,Cordele,United States,CKF
4827,Ormond Beach Municipal Airport,Ormond Beach,United States,OMN
4828,Portland Troutdale Airport,Troutdale,United States,TTD
4829,Portland Hillsboro Airport,Hillsboro,United States,HIO
4830,Khost Airport,Khost,Afghanistan,KHT
4831,Montgomery County Airpark,Gaithersburg,United States,GAI
4832,Sharana Airstrip,Sharona,Afghanistan,AZ3
4833,Pembroke Airport,Pembroke,Canada,YTA
4834,Tsumeb Airport,Tsumeb,Namibia,TSB
4835,Suffield Heliport,Suffield,Canada,YSD
4836,Blumenau Airport,BLUMENAU,Brazil,BNU
4837,Charlevoix Municipal Airport,Charelvoix,United States,CVX
4838,Cornwall Regional Airport,Cornwall,Canada,YCC
4839,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA
4840,Flagler County Airport,Flagler,United States,XFL
4841,Morrisville Stowe State Airport,Morrisville,United States,MVL
4842,Dallas Executive Airport,Dallas,United States,RBD
4843,Westerly State Airport,Washington County,United States,WST
4844,Block Island State Airport,Block Island,United States,BID
4845,Nightmute Airport,Nightmute,United States,NME
4846,Toksook Bay Airport,Toksook Bay,United States,OOK
4847,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY
4848,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,VIN
4849,Decatur County Industrial Air Park,Bainbridge,United States,BGE
4850,Kegaska Airport,Kegaska,Canada,ZKG
